Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2014-06-12,20.635833956320774,20.65338929964036,20.166239404624832,20.251819610595703,218996000
2014-06-13,20.232063248745284,20.284729262611503,19.942406869157765,20.030181884765625,218100000
2014-06-16,20.08065500029692,20.3527560681823,20.06748765847535,20.232065200805664,142244000
2014-06-17,20.25619611422611,20.34177627163141,20.144284630953788,20.205726623535156,118904000
2014-06-18,20.247421073866168,20.251810744859217,20.0455397365786,20.227672576904297,134056000
2014-06-19,20.25181137625227,20.254006211817224,20.043345525975763,20.157453536987305,142112000
2014-06-20,20.155257286881536,20.30886395643677,19.94679312540451,19.94898796081543,403592000
2014-06-23,20.03895430366071,20.10478596666141,19.880959651794022,19.93143081665039,174776000
2014-06-24,19.913878840049758,20.13112068590116,19.790994834181333,19.81074333190918,156144000
2014-06-25,19.795384636024348,19.902908150962702,19.672500618951943,19.82830047607422,147476000
2014-06-26,19.830487648887043,19.979704615172217,19.705408844366275,19.946788787841797,130516000
2014-06-27,19.929237158670965,20.18817248137712,19.91826465613312,20.18378448486328,256116000
2014-06-30,20.210119111206296,20.567801992631583,20.20792427550669,20.39225196838379,197929200
2014-07-01,20.521718978881836,20.642409830794286,20.43613880176905,20.521718978881836,152892000
2014-07-02,20.598523446117696,20.640215280307043,20.427361415357694,20.512943267822266,113860000
2014-07-03,20.55463151378363,20.6489893444282,20.45149601585016,20.633628845214844,91567200
2014-07-07,20.65776436366488,21.06372179726707,20.64898669750117,21.05933380126953,225872000
2014-07-08,21.125173552625537,21.241476427436286,20.60949756482764,20.92329216003418,260888000
2014-07-09,20.943040376386268,21.054951894357547,20.79382334492198,20.93206787109375,145744000
2014-07-10,20.574385948899444,20.96717785211882,20.521719934248136,20.85526466369629,158744000
2014-07-11,20.925483042070873,21.04178422073604,20.815764696285758,20.89476203918457,136072000
2014-07-14,21.035202187518223,21.261221720560737,20.989120681436958,21.164669036865234,171240000
2014-07-15,21.241467325523434,21.252438152972555,20.85306353694697,20.91670036315918,181911600
2014-07-16,21.27877119819109,21.30729735862269,20.78942675551765,20.79820442199707,213585200
2014-07-17,20.853070193310952,20.907929370573864,20.313256089944208,20.4273624420166,229192000
2014-07-18,20.54366186049332,20.7894298619661,20.411998517796963,20.721405029296875,199952000
2014-07-21,20.8442915008606,20.846486336610763,20.56560763067928,20.61388397216797,156316000
2014-07-22,20.77626414131469,20.82234564146652,20.65338014090981,20.78504180908203,220788000
2014-07-23,20.938652924926128,21.478467094008483,20.8837937409848,21.327056884765625,371672000
2014-07-24,21.294135524643572,21.35557752687802,21.15808418100373,21.291940689086914,182916000
2014-07-25,21.252442661081922,21.46968451101316,21.206361158015845,21.43238067626953,173876000
2014-07-28,21.465302820853914,21.776902604094172,21.406055634980728,21.728626251220703,221272000
2014-07-29,21.796654101029624,21.820792278926906,21.559661994857954,21.58818817138672,172572000
2014-07-30,21.601348940055804,21.658401275746304,21.432381746209348,21.53771209716797,132040000
2014-07-31,21.320469886077877,21.384105053751,20.918900336264404,20.978147506713867,227372000
2014-08-01,20.824540019551602,21.20197135441246,20.804789848966653,21.094446182250977,194044000
2014-08-04,21.14711417093985,21.193195674401192,20.883789141514818,20.9759521484375,159832000
2014-08-05,20.925482328577882,20.995702000519323,20.70604564448975,20.872817993164062,223732000
2014-08-06,20.791627919462645,20.951817451677123,20.782850250311377,20.837709426879883,154232000
2014-08-07,20.934743462701707,21.159681501117028,20.751704640929415,20.835506439208984,186844000
2014-08-08,20.786990642274088,20.910485907989877,20.570872244774648,20.89284324645996,167460000
2014-08-11,21.009718438127265,21.188347403517227,20.914891255820343,21.168498992919922,146340000
2014-08-12,21.17952229033596,21.364765116164367,21.08469512497252,21.164085388183594,135180000
2014-08-13,21.203787430841544,21.444162368774414,21.17952919348177,21.444162368774414,127664000
2014-08-14,21.464009786389457,21.51693608249293,21.34713011135001,21.50149917602539,112464000
2014-08-15,21.589712456903307,21.65366584077347,21.360362912764472,21.60735511779785,195804000
2014-08-18,21.719819535479385,21.913885406731264,21.607351377363635,21.86757469177246,190288000
2014-08-19,21.922706332621757,22.202776370079892,21.90285792229205,22.169696807861328,277596000
2014-08-20,22.14985023849166,22.29319220497022,22.041790222304844,22.178518295288086,210796000
2014-08-21,22.17852125188144,22.260117292482267,22.077078480659598,22.180727005004883,133912000
2014-08-22,22.116768398988228,22.37699168368328,22.09471592045399,22.34391212463379,176736000
2014-08-25,22.4475633033183,22.531363404747378,22.335093462126714,22.392431259155273,161080000
2014-08-26,22.365964120612624,22.38360677605787,22.24246889748834,22.24908447265625,132608000
2014-08-27,22.277754646649655,22.619573977832424,22.20718570064696,22.522541046142578,209476000
2014-08-28,22.403458002848836,22.66588708721124,22.39684242635173,22.549007415771484,273840000
2014-08-29,22.683531524533997,22.692352854720564,22.537982100200633,22.604141235351562,178380000
2014-09-02,22.727631570139756,22.87759078583672,22.652652803539443,22.780559539794922,214256000
2014-09-03,22.73645575546489,22.758508237677475,21.739669089985693,21.819059371948242,501684000
2014-09-04,21.799212105626097,22.072666600922947,21.565452753396258,21.638227462768555,342872000
2014-09-05,21.788184670526842,21.918295488014987,21.680124651854186,21.825674057006836,233828000
2014-09-08,21.898447680896794,21.90065175117189,21.62278747183463,21.691150665283203,185426800
2014-09-09,21.849932792677954,22.73204552537391,21.20157939574754,21.609556198120117,759385200
2014-09-10,21.613969017938096,22.297606090837824,21.55883696879301,22.273347854614258,403478400
2014-09-11,22.14323370541499,22.37037744462859,21.969016254344275,22.36817169189453,249412400
2014-09-12,22.319662727056794,22.535781140217583,22.290994661865813,22.418901443481445,250504400
2014-09-15,22.672498599043433,22.725426566524646,22.37037610986209,22.412275314331055,245266000
2014-09-16,22.00870859502705,22.330679470944762,21.80802718413184,22.242467880249023,267632400
2014-09-17,22.332893571821856,22.44977494942679,22.18293430503307,22.40125846862793,243706000
2014-09-18,22.478438891308794,22.57106032902912,22.39684285379521,22.44756507873535,149197600
2014-09-19,22.557827337886355,22.57105849005508,22.16308170072022,22.264524459838867,283609600
2014-09-22,22.449775052485734,22.524753844975876,22.180730335909274,22.286582946777344,211153600
2014-09-23,22.185132126113807,22.701168885331118,22.171900975171106,22.635009765625,253608800
2014-09-24,22.529155212746822,22.68131848270144,22.317446721295244,22.438737869262695,240687200
2014-09-25,22.16528790543123,22.20939286855706,21.550014079595854,21.583093643188477,400368000
2014-09-26,21.728641208437462,22.21821403503418,21.699973150865187,22.21821403503418,249482000
2014-09-29,21.755108780442775,22.149854487812824,21.750697273937657,22.07707977294922,199065200
2014-09-30,22.231445187375773,22.392431498349907,22.16969756645303,22.21821403503418,221056400
2014-10-01,22.182932202848477,22.20498637021027,21.766134013661116,21.87198829650879,205965200
2014-10-02,21.89182980783503,22.101332570337036,21.62058111193281,22.030763626098633,191031200
2014-10-03,21.929321890677983,22.09912784226667,21.84111028566591,21.969017028808594,173878400
2014-10-06,22.04179004663436,22.196160776029597,21.924910385054346,21.969017028808594,148204800
2014-10-07,21.927116053025355,22.079281029020013,21.772747006723833,21.777156829833984,168376800
2014-10-08,21.779364613309134,22.297605525637216,21.68012591786552,22.2292423248291,229618800
2014-10-09,22.39243133173349,22.57767419312337,22.187340059482427,22.277755737304688,309506000
2014-10-10,22.204977196148413,22.500484072743223,22.118971362960608,22.21379852294922,265326400
2014-10-13,22.3461214478422,22.44535845835113,22.01091766357422,22.01091766357422,214333600
2014-10-14,22.138822894737338,22.167490951194356,21.73746169185696,21.777156829833984,254754400
2014-10-15,21.605144024504067,21.86536731964162,20.989870258479776,21.510316848754883,403734400
2014-10-16,21.071465906864503,21.550011599951723,21.040592099729604,21.22804069519043,288618000
2014-10-17,21.501496820525734,21.832289079303052,21.34933184308931,21.538986206054688,272718800
2014-10-20,21.68232641005597,22.043992420928852,21.660273932806877,21.999887466430664,310069200
2014-10-21,22.718812224356014,22.718812224356014,22.332887911716284,22.597522735595703,378495600
2014-10-22,22.679120596376126,22.95919236882564,22.626194296404094,22.712200164794922,273052400
2014-10-23,22.952575271643934,23.166487893089833,22.853336572959464,23.117971420288086,284298800
2014-10-24,23.195158161520357,23.263521371069743,23.051814482548632,23.2039794921875,188215600
2014-10-27,23.12238212012504,23.261315967048564,23.089302552643403,23.179719924926758,136750800
2014-10-28,23.243673760667313,23.539180755615234,23.23264667712585,23.539180755615234,192243600
2014-10-29,23.519334023582427,23.678114604593432,23.455380640536507,23.671497344970703,210751600
2014-10-30,23.587698173584258,23.673704044654283,23.353938799137186,23.59210968017578,162619200
2014-10-31,23.819247149804546,23.82586272543766,23.64282394793864,23.817041397094727,178557200
2014-11-03,23.865558706350754,24.324257701438697,23.819247992783662,24.125782012939453,209130400
2014-11-04,24.116963701570743,24.145631761414265,23.7552975939445,23.94936180114746,166297600
2014-11-05,24.05963063692192,24.103737294400695,23.845717975016463,24.006704330444336,149743600
2014-11-06,24.05321314275389,24.095295732855188,23.87602658034416,24.075361251831055,139874000
2014-11-07,24.086427942711165,24.212673980198527,24.042131739652795,24.144014358520508,134766000
2014-11-10,24.14622784311667,24.214889154180735,24.06870864332674,24.10414695739746,108782000
2014-11-11,24.075354353481785,24.307913656637457,24.008910045288683,24.296838760375977,109769200
2014-11-12,24.225964079750963,24.680007794711038,24.223750452308266,24.640140533447266,187769600
2014-11-13,24.761959704539777,25.127407658584712,24.717661805103482,24.987873077392578,238091600
2014-11-14,25.060964318436323,25.29130833508409,24.631283971055666,25.289093017578125,176254400
2014-11-17,25.30902082226506,25.9756893177484,25.094182380669793,25.247005462646484,186986800
2014-11-18,25.235935321601275,25.623533056080113,25.224860424699358,25.574806213378906,176896000
2014-11-19,25.56816128509941,25.63460559540397,25.204926981433495,25.39761734008789,167476800
2014-11-20,25.45077220318549,25.882666090096777,25.43748199065543,25.760848999023438,173582000
2014-11-21,26.02663920575709,26.03992773254084,25.698841463488613,25.796295166015625,228717200
2014-11-24,25.880458107115206,26.305707853165757,25.829517628988384,26.274700164794922,189803200
2014-11-25,26.37214835923169,26.522757824070702,26.0133430104056,26.046566009521484,275361600
2014-11-26,26.12188209496055,26.378803232572473,26.097518665127616,26.35665512084961,163073200
2014-11-28,26.416440809190515,26.44523485956682,26.146231289617525,26.341136932373047,99257600
2014-12-01,26.31456302252599,26.412016706663472,24.644570316872606,25.4862117767334,335256000
2014-12-02,25.13848659245195,25.636826635033596,24.972373244924736,25.388763427734375,237395600
2014-12-03,25.636823788725856,25.769714114035114,25.495073883090356,25.67669105529785,172253600
2014-12-04,25.641252355829824,25.95797516620508,25.53494077306719,25.57923698425293,168178000
2014-12-05,25.68997603064509,25.709910506072312,25.39097241757225,25.470706939697266,153275600
2014-12-08,25.271370688656052,25.393187789328636,24.722090301495154,24.894847869873047,230659600
2014-12-09,24.405370615998546,25.315671785843314,24.219322810514516,25.27580451965332,240832000
2014-12-10,25.340032510230074,25.43748450292153,24.7043716363993,24.79517936706543,178261200
2014-12-11,24.863839650744698,25.204925835467957,24.660072714949365,24.722089767456055,165606800
2014-12-12,24.46516662877917,24.777460443975695,24.270260965044063,24.303483963012695,224112400
2014-12-15,24.518327132220808,24.717663468619392,23.55487014438522,23.971261978149414,268872400
2014-12-16,23.559295857745873,24.39872192303199,23.534932438954026,23.64345932006836,243162800
2014-12-17,23.72541679070216,24.3278531234803,23.658970774468614,24.232616424560547,213647200
2014-12-18,24.77746821421452,24.950225830078125,24.509472208862977,24.950225830078125,236024800
2014-12-19,24.86383965508607,25.080893424625746,24.730949350703757,24.757526397705078,353719200
2014-12-22,24.841698184491833,25.136271236078912,24.79961559578267,25.014455795288086,180670000
2014-12-23,25.07868425790161,25.100832364272758,24.908140290280144,24.925859451293945,104113600
2014-12-24,24.9347100700058,24.963502428960798,24.80846405029297,24.80846405029297,57918400
2014-12-26,24.82840009542927,25.364391920466193,24.808467311176933,25.247005462646484,134884000
2014-12-29,25.202716986980366,25.41977081219258,25.18278250682444,25.22929573059082,110395600
2014-12-30,25.169488011217492,25.231503375143216,24.830617137057683,24.921424865722656,119526000
2014-12-31,24.98787708373968,25.056536726634143,24.409802499301062,24.44745445251465,165613600
2015-01-02,24.671150729967486,24.68222562747745,23.776353422468404,24.214893341064453,212818400
2015-01-05,23.984547059464486,24.064281582572935,23.346672564388854,23.532718658447266,257142000
2015-01-06,23.596956102061053,23.794077149066176,23.173919944915667,23.534940719604492,263188400
2015-01-07,23.743134950714406,23.96461942484343,23.632392713649896,23.864952087402344,160423600
2015-01-08,24.19274134644537,24.839475377960017,24.075353197005057,24.781888961791992,237458000
2015-01-09,24.954642851638123,25.083104188129518,24.409791519730565,24.80846405029297,214798000
2015-01-12,24.93914461187825,24.9457888739138,24.097504854799798,24.197172164916992,198603200
2015-01-13,24.680011891872518,24.983446191297645,24.121871831314078,24.412015914916992,268367600
2015-01-14,24.15066017595681,24.471811893300426,24.03105839224342,24.318988800048828,195826400
2015-01-15,24.36328463505503,24.376573158668013,23.623527530872572,23.658964157104492,240056000
2015-01-16,23.7054798283151,23.82729694872675,23.300162889264197,23.475135803222656,314053200
2015-01-20,23.88487893049971,24.13515740540139,23.588090620181628,24.07978630065918,199599600
2015-01-21,24.130732158398505,24.598064521947254,23.980122652281484,24.26362419128418,194303600
2015-01-22,24.42087137055198,24.910351710886655,24.301269587107605,24.894847869873047,215185600
2015-01-23,24.87270403104737,25.19385580272566,24.702160060868348,25.023313522338867,185859200
2015-01-26,25.191636592238247,25.328957536245927,24.983442393649014,25.04988670349121,222460000
2015-01-27,24.899278232187047,24.912568446521064,24.14844617930842,24.172809600830078,382274800
2015-01-28,26.053217294657106,26.161745900344954,25.53937339782715,25.53937339782715,585908400
2015-01-29,25.763070983758755,26.398731959324124,25.594742329744967,26.334501266479492,337745600
2015-01-30,26.223755963952947,26.57813070202149,25.880454433135018,25.949115753173828,334982000
2015-02-02,26.146240465741013,26.39430197270769,25.709915821075615,26.274700164794922,250956400
2015-02-03,26.24590602450807,26.376581032432806,26.048785008958852,26.279129028320312,207662800
2015-02-04,26.24590559753552,26.691089785876024,26.20382301407181,26.48067855834961,280598800
2015-02-05,26.687476575923274,26.734173371572957,26.51626121223278,26.669689178466797,168984800
2015-02-06,26.687466924856036,26.73861012725943,26.338364141156898,26.445096969604492,174826400
2015-02-09,26.36060848026484,26.647449535368576,26.33392484181884,26.62076759338379,155559200
2015-02-10,26.72082395138966,27.16109458407621,26.71860158755748,27.132186889648438,248034000
2015-02-11,27.29896214554481,27.777033432281677,27.238926075331964,27.768138885498047,294247200
2015-02-12,28.030517303345807,28.346267722765855,27.921562092612835,28.119461059570312,297898000
2015-02-13,28.30179333867826,28.30179333867826,27.93934954663485,28.257322311401367,217088800
2015-02-17,28.348488556639758,28.657568474541197,28.221744262210645,28.424091339111328,252609600
2015-02-18,28.379626089202795,28.63533880571766,28.33960147534428,28.621997833251953,179566800
2015-02-19,28.568621167635808,28.69091902994298,28.535268747425526,28.56195068359375,149449600
2015-02-20,28.59975832351753,28.795434951782227,28.473015702335196,28.795434951782227,195793600
2015-02-23,28.911055353853747,29.57368278503418,28.831006151951826,29.57368278503418,283896400
2015-02-24,29.56034475659771,29.707102206832975,29.16676919202935,29.389127731323242,276912400
2015-02-25,29.253490207727708,29.262386449737566,28.495246740191888,28.637556076049805,298846800
2015-02-26,28.637552615299487,29.10005874917597,28.152812664929638,28.999998092651367,365150000
2015-02-27,28.906616833486662,29.03336285897491,28.51526693473168,28.564186096191406,248059200
2015-03-02,28.73984377825784,28.96887282281326,28.528603825590125,28.704265594482422,192386800
2015-03-03,28.67536114133918,28.799881390989704,28.481906888632807,28.76430320739746,151265200
2015-03-04,28.706490037661048,28.808773070180983,28.53305064084708,28.581966400146484,126665200
2015-03-05,28.590860736485048,28.628661280150922,27.963809737857854,28.10834312438965,226068400
2015-03-06,28.550833317284816,28.766521358455478,28.07498790488838,28.150588989257812,291368400
2015-03-09,28.45300006693993,28.810999167291815,27.8081599278314,28.270666122436523,354114000
2015-03-10,28.10834895145407,28.288458858638602,27.527992921124646,27.685867309570312,275426400
2015-03-11,27.739223066548554,27.74366949013654,27.1521967582118,27.181102752685547,275756000
2015-03-12,27.196672542932966,27.772582044929376,27.045468667549837,27.67251968383789,193450800
2015-03-13,27.661402386110844,27.883760923464692,27.256709915985283,27.481290817260742,207309200
2015-03-16,27.54577357347837,27.7836971282959,27.321192683806192,27.7836971282959,143497200
2015-03-17,27.99493975184684,28.310688462772674,27.93935011838267,28.248428344726562,204092400
2015-03-18,28.23953321847968,28.71982845602437,28.09944795575962,28.5664005279541,261083600
2015-03-19,28.62865997763241,28.739839239681466,28.328476309392133,28.350711822509766,183238000
2015-03-20,28.517489792124756,28.55084222418615,27.830402548276812,27.99494743347168,274780400
2015-03-23,28.266214820687726,28.428535585374448,28.13279835554253,28.286226272583008,150838800
2015-03-24,28.290668946706482,28.470777068474387,28.141687482169147,28.170595169067383,131369200
2015-03-25,28.13724888449329,28.199509002111668,27.434595108032227,27.434595108032227,206620800
2015-03-26,27.29673617672582,27.76813521878184,27.261157994289306,27.625825881958008,190291600
2015-03-27,27.699206291262012,27.728112293899432,27.33009195662695,27.40569305419922,158184800
2015-03-30,27.58357554324668,28.106117734643387,27.572456938477448,28.09944725036621,188398800
2015-03-31,28.03718408888496,28.126127833374003,27.652504811426518,27.66806983947754,168362400
2015-04-01,27.75479032396762,27.821498558372735,27.372333399161498,27.6280460357666,162485600
2015-04-02,27.801490240861305,27.919340005191067,27.614709866405345,27.86597442626953,128880400
2015-04-06,27.6769735280842,28.35294383449734,27.645843461696742,28.317365646362305,148776000
2015-04-07,28.381839582458724,28.488570715367082,28.012725344497895,28.01939582824707,140049200
2015-04-08,27.983825650100826,28.106123541988197,27.788150719542283,27.92823600769043,149316800
2015-04-09,27.983824463106682,28.14614695850273,27.719218930050666,28.141698837280273,129936000
2015-04-10,28.00605569663922,28.286227914663616,27.85262946715282,28.261768341064453,160752000
2015-04-13,28.544170598829634,28.588645030367445,28.152820708925326,28.206186294555664,145460400
2015-04-14,28.239541251102274,28.304025446510874,27.997171199547843,28.083890914916992,102098400
2015-04-15,28.108343128381268,28.268439848011404,28.019399375390535,28.190614700317383,115881600
