Date,Close,High,Low,Open,Volume,daily_return,ma_10,ma_50,ma_spread,volatility_10,rsi_14,volume_change,price_position,target
2014-03-31,16.809947513827613,16.85920270212311,16.707071847268363,16.732324600219727,168669200,0.0016907897978850617,16.721692569372813,16.498133233595134,0.01355058373043355,0.007931752051810946,53.789056321731856,-0.15902554795476753,0.6464660162505925,0
2014-04-01,16.764123721614673,16.892250502455667,16.733262014258166,16.885391235351562,200760000,-0.002725992581193104,16.758665295455906,16.49162500240965,0.016192479092099112,0.007880805700614781,53.223657017152576,0.19025880243695936,0.5751786878118703,1
2014-04-02,16.908143329969313,16.942434660692,16.842054644026323,16.913442611694336,180420800,0.008590941629054605,16.790213439637682,16.494498724586748,0.017928081355400093,0.007461935949039491,54.741215246125336,-0.10131101813110177,0.7992276507323665,0
2014-04-03,16.87728669412841,16.91188936595044,16.760384470912122,16.796234130859375,162344000,-0.0018249570777063573,16.826063881033768,16.49060713231641,0.02034229219250328,0.007256416698531884,64.17662469199742,-0.10019243900924946,0.7512244840917128,0
2014-04-04,16.828026383869815,16.83394832701277,16.540290204642744,16.57894515991211,275251200,-0.0029187339855839545,16.850628569029382,16.48633145285632,0.02209691811758079,0.007396944070764596,63.47686200664011,0.6954812004139359,0.6745910204080522,0
2014-04-07,16.46047974826366,16.55026117438066,16.2693843438997,16.31863784790039,289850400,-0.021841339395477832,16.818207088192406,16.47218853354449,0.021006228403910795,0.009466923261315346,51.92992170821843,0.05303955078125,0.10280469580078867,0
2014-04-08,16.37226917638278,16.401261235880852,16.169949086433082,16.31771469116211,243888400,-0.005358930798489259,16.767362453124562,16.458717232787613,0.01875268989506017,0.009116766976086446,43.12139850182923,-0.15857145617187351,0.0,0
2014-04-09,16.292771722290233,16.537487698129297,16.273444241383523,16.532188415527344,206169600,-0.004855616117478867,16.692919561960473,16.469258545131666,0.013580515250027523,0.008031352056644268,42.97071167010265,-0.15465598199832387,0.0,1
2014-04-10,16.543403652028847,16.592036164763577,16.3092879910357,16.318952560424805,239652000,0.015383013646212307,16.663802534310456,16.487793706993397,0.010675098830379204,0.009677584201536868,48.914121687977556,0.1624022164276402,0.33667678111285837,0
2014-04-11,16.17929113715597,16.29868893860757,16.121308717177797,16.19830894470215,271717600,-0.022009528542708434,16.60357430795313,16.499920577339505,0.006282074518345316,0.01163171451954593,34.528145434948485,0.13380067764925818,0.0,1
2014-04-14,16.26970359450688,16.277808183953603,16.1234979995947,16.262845993041992,205674000,0.005588159368940193,16.549549916021057,16.518417028631607,0.0018847379464683105,0.01189061653761458,34.339920723513785,-0.2430597061066342,0.1053869408029188,0
2014-04-15,16.218881930525473,16.261589166348735,15.94018608371655,16.146869659423828,266490000,-0.0031236994384190586,16.495025736912137,16.53129217067164,-0.0021938051414906895,0.011889530059728998,27.82568404242069,0.2956912395344089,0.0461479835790616,0
2014-04-16,16.149681589907594,16.244451002899066,16.027791439470256,16.179609298706055,214765600,-0.004266652961301687,16.419179562905967,16.540775295031114,-0.00735127162761681,0.011139892066942228,29.994598675791337,-0.19409508799579722,0.0,1
2014-04-17,16.210474470573224,16.45238517387861,16.185534707901326,16.364473342895508,284334400,0.003764339273637507,16.352498340550447,16.55103409903649,-0.011995368826990654,0.01142681725801479,33.394047651673034,0.32392897186514036,0.06849755064412638,1
2014-04-21,16.376939734514266,16.58892267744251,16.333919485507646,16.558685302734375,182548800,0.0102689939300189,16.307389675614893,16.560560960130736,-0.01528760318719573,0.012289293558746119,38.345293804650815,-0.35797849292945205,0.2560600204998416,1
2014-04-22,16.46952578802725,16.579259050768997,16.413101670541845,16.575206756591797,202563200,0.005653440448209146,16.30829427959125,16.56488165755029,-0.015489840692105817,0.010456342762778915,42.2653928196463,0.10963862813669545,0.3603800958114056,1
2014-04-23,16.492903388143954,16.55743374383892,16.34919015713401,16.358543395996094,394940000,0.0014194458551866074,16.320357700767367,16.571365672372483,-0.015147090262065267,0.010281068423052394,38.36062374887085,0.949712484794869,0.38672048847579377,1
2014-04-24,17.713366675204053,17.769168124959094,17.48018497479259,17.699649810791016,759911600,0.07399929887041212,16.46241719605875,16.594808370329837,-0.007977867012178909,0.025074231559263645,64.05942517391526,0.9241191066997518,1.0,0
2014-04-25,17.598642567035,17.831199902759398,17.58087507670425,17.82964324951172,390275200,-0.006476696964086925,16.56794108755937,16.612003882909814,-0.0026524671954704085,0.025374802885122925,62.67943496289562,-0.4864202625673828,0.9266322169036341,1
2014-04-28,17.856451769152173,18.571894561197997,17.84865684920877,18.52014541625977,669485600,0.014649379981163335,16.73565715075899,16.635783425428198,0.006003548061231196,0.023370204668221387,73.82932439280955,0.7154192733742755,1.0,1
2014-04-29,18.509236428801294,18.579066068390496,18.377370405778084,18.465280532836918,337377600,0.03655735574392427,16.959610434188427,16.667749152097173,0.01751053963123339,0.024712290535236766,80.58333347217774,-0.49606444111718007,1.0,0
2014-04-30,18.47494671587924,18.68661829761012,18.386412254865512,18.39545249938965,456640800,-0.0018525730682599217,17.185216912723806,16.696828232176028,0.02925038658579582,0.024621846138878457,81.6397407232439,0.35350064734588194,0.9854677194372264,0
2014-05-01,18.45500045497257,18.54228795451057,18.27918013270417,18.43879127502441,244048000,-0.0010796383455616843,17.415748799230304,16.72628771955944,0.04122020924371755,0.02438768398303383,79.70360364934837,-0.46555804912745424,0.9770143194238479,1
2014-05-02,18.465589885521183,18.52357396409988,18.38360171698763,18.47307014465332,191514400,0.0005737973604742486,17.6412603407251,16.763291127970124,0.052374513217756796,0.024552285208188637,89.91076955883165,-0.21525929325378612,0.981502212806982,0
2014-05-05,18.397012943440444,18.735562617433608,18.3926476539863,18.73431396484375,287067200,-0.0037137693680996398,17.84326766161772,16.799047561864416,0.062159482310401436,0.025139732512636986,87.42064518915541,0.49893271733091615,0.9524387043220969,1
2014-05-06,18.760503248167925,18.84186712681431,18.530128479003903,18.530128479003903,374564400,0.019758115398678555,18.072365407631786,16.848084160375823,0.07266590287667778,0.0251414492781965,90.27803400835838,0.30479692559790883,1.0,0
2014-05-07,18.556308961279782,18.619903662970845,18.32188029091963,18.465280532836918,282864400,-0.010884264893484819,18.278705964945367,16.889152651176616,0.08227489812355654,0.026075700134692733,86.5738836364516,-0.24481771358943882,0.9217892626859072,0
2014-05-08,18.440513362847263,18.633618665149687,18.38252016275228,18.43236351013184,230297200,-0.0062402279825229945,18.351420633709687,16.931502670372108,0.08386248940693534,0.014866081251156852,83.33299081506047,-0.18583886837650831,0.8774370955946943,0
2014-05-09,18.324219113411964,18.37782433779102,18.19224267932516,18.355567932128903,291597600,-0.006306454009550544,18.42397828834738,16.975560681235553,0.08532369765629481,0.01485267760970277,79.5497064608058,0.2661795280185777,0.8328939346065212,1
2014-05-12,18.41669460793495,18.61011135458024,18.413871958970663,18.58409309387207,213208800,0.005046626759407147,18.480002572225665,17.01402386481871,0.0861629629213274,0.014401737723478972,79.54902024126105,-0.26882525782105204,0.8683140079119517,1
2014-05-13,18.55807467323587,18.637698158227053,18.51732372184457,18.61324691772461,159737200,0.007676733980266137,18.48488639666912,17.058843649242114,0.0835955107361782,0.008754648022315419,80.25613944197316,-0.2507945263047304,0.9224655677680638,1
2014-05-14,18.571554781870745,18.727354635035383,18.54992451674478,18.61669540405273,166404000,0.0007263743072614126,18.49454720326827,17.099207003944137,0.08160262630906097,0.008722187889534551,69.45272168700731,0.04173605146453041,0.927628734923594,1
2014-05-15,18.642709288083648,18.70226950962307,18.433930420664748,18.45838165283203,230846000,0.0038313704505970048,18.513318086579375,17.141043399157816,0.08005782702171924,0.008758060737220835,74.14294127337715,0.3872623254248695,0.9538068114684627,0
2014-05-16,18.452431956543712,18.73143058264712,18.35117820220535,18.73080444335937,276256400,-0.01020652784955245,18.51200229368163,17.177908393440916,0.07766334932546932,0.009458244005798042,64.22571132362427,0.19671296015525508,0.8707518008815365,1
2014-05-19,18.741462398079307,19.038642504964137,18.725161012229925,18.952749252319336,317755200,0.015663541923160773,18.546447239145515,17.22161376593902,0.07692853243676603,0.010542723106972875,56.707953754562766,0.1502184202791319,0.99168876585654,1
2014-05-20,18.950240780222472,19.009487953538244,18.83174475942175,18.95651054382324,234836000,0.011139919484861593,18.565420992350973,17.271196855176278,0.07493540534724483,0.009186282793783158,62.47187596511711,-0.2609530858975715,1.0,0
2014-05-21,18.928928490884,19.01889669208119,18.87344316134535,19.006671905517575,196859600,-0.0011246447781663171,18.602682945311393,17.315933171172503,0.0743101605566985,0.008248708848820842,62.42712190512959,-0.16171455824490277,0.9842317863914524,1
2014-05-22,19.015761688075976,19.117643275152226,18.937392137954763,19.03676414489746,200760000,0.004587327657441964,18.660207777834266,17.36299226262635,0.07471151835966425,0.007738736994194155,63.87169679651312,0.01981310538068759,1.0,1
2014-05-23,19.036129557127765,19.27061363818908,19.011678321915,19.25180435180664,232209600,0.0010711045597799895,18.731398822205843,17.408632158328516,0.07598337720315948,0.007064261322484301,66.5158009144915,0.15665271966527206,1.0,1
2014-05-27,19.306669503848607,19.61952319729944,19.29883271730044,19.612314224243164,348866000,0.01421191980801284,18.82039631179721,17.46507570793379,0.07760175945001752,0.007794819692399639,64.82605389787719,0.5023754401196161,1.0,1
2014-05-28,19.624542020128477,19.743978951324767,19.554322325911038,19.561532974243164,315481600,0.0164643889624001,18.927043046486467,17.528556472547578,0.0797833282009922,0.008612885923025306,77.31226812257687,-0.09569404871784581,1.0,1
2014-05-29,19.68190801395693,19.96466854160989,19.679400108083357,19.91795921325684,376474000,0.0029231761826398195,19.038078369695093,17.594306703611043,0.08205902570674929,0.008501023025647191,82.71714262617823,0.19333108491905704,1.0,1
2014-05-30,19.99946047337012,20.193505047498213,19.71481991042042,19.84334754943848,564020800,0.016134231457031856,19.173753488223735,17.66244267531541,0.08556635345916756,0.0090480785662665,89.91672018919938,0.4981666728645271,1.0,0
2014-06-02,19.873437088850423,19.90070929682737,19.514187274453555,19.70697784423828,369350800,-0.0063013392130003565,19.315854001454408,17.72953577148907,0.08947319605041795,0.008269558283493815,84.16425914779599,-0.3451468456482456,0.9247729983679214,0
2014-06-03,19.701027602495824,20.023286765177563,19.69444476904734,19.985668182373047,292709200,-0.008675373343010051,19.411810521896058,17.791908733460716,0.0910471053276505,0.009129378364014043,76.42057402169903,-0.20750354405621974,0.8218567915003298,1
2014-06-04,19.982532137441392,20.31012014802213,19.94083863088193,20.21388053894043,335482000,0.01428882496006989,19.515039657617955,17.855865485076873,0.09292040052204387,0.009412939012064397,79.02024660347033,0.14612728264092834,0.9898949868757113,1
2014-06-05,20.257142025466624,20.35651568374856,20.144602700983075,20.29319190979004,303805600,0.013742497003705223,19.647861011076213,17.923394015044984,0.09621319458712467,0.009449302413148696,80.64047049216583,-0.09442056503776652,1.0,1
2014-06-06,20.37312687550613,20.41576126027132,20.20290742853309,20.237388610839844,349938400,0.005725627528981869,19.78359752981923,17.990112539876478,0.09969281659396809,0.009425915343613167,87.51085838268455,0.1518497354887467,1.0,0
2014-06-09,20.34178910818072,20.60072457900793,20.133324834062694,20.56122589111328,301660000,-0.001538191339842232,19.914163484924526,18.060256843469514,0.10265117808251847,0.009640668758209233,84.75204945944861,-0.1379625671260999,0.9839821864294258,1
2014-06-10,20.78723224852681,20.857451901646684,20.53268495961188,20.68190193176269,251108000,0.021897933263252067,20.062219759392345,18.140370020425465,0.1059432490518628,0.010568088556522531,86.17325030216169,-0.1675793940197573,1.0,0
2014-06-11,20.655575907542865,20.793822099604487,20.51074855653682,20.59632873535156,182724000,-0.006333519508989749,20.165323148133787,18.21728258829977,0.10693365217297363,0.010866103404138919,82.58438423421859,-0.2723290377048919,0.9436113052426764,0
2014-06-12,20.635833956320774,20.65338929964036,20.166239404624832,20.251819610595703,218996000,-0.0009557686171742796,20.260715742370166,18.294716792993896,0.10746266103059685,0.011023959550382618,81.36744721561396,0.19850703793699798,0.9351557849611868,0
2014-06-13,20.232063248745284,20.284729262611503,19.942406869157765,20.030181884765625,218100000,-0.019566483643459143,20.283976019907684,18.361195191369415,0.10471980764313545,0.0126114943883237,70.16198770270677,-0.004091398929660817,0.7622199201842722,0
2014-06-16,20.08065500029692,20.3527560681823,20.06748765847535,20.232065200805664,142244000,-0.007483579236920002,20.304697811052336,18.425262557492783,0.10200317350676044,0.012695187214881163,63.594523292672626,-0.3478037597432371,0.6546154749150658,1
2014-06-17,20.25619611422611,20.34177627163141,20.144284630953788,20.20572662353516,118904000,0.00874180219353371,20.360214662225367,18.49382595209991,0.10091955634055991,0.012394704185126337,61.67848328013171,-0.16408424959928014,0.7142360972383228,0
2014-06-18,20.247421073866168,20.251810744859217,20.0455397365786,20.227672576904297,134056000,-0.0004332027746206668,20.38670355586784,18.569564778611962,0.09785575477508336,0.011742484518704218,60.64692011456793,0.127430532194039,0.7095140272732522,1
2014-06-19,20.25181137625227,20.254006211817224,20.043345525975763,20.157453536987305,142112000,0.00021683267069350087,20.386170490946405,18.64715562260935,0.0932589883160802,0.010909694699304804,55.38613617956501,0.060094288953870034,0.6977534460757415,0
2014-06-20,20.155257286881536,20.30886395643677,19.94679312540451,19.94898796081543,403592000,-0.004767676706882384,20.364383532083945,18.724405333901174,0.08758506179171065,0.010804832333015173,56.09175678263819,1.8399572168430534,0.6390988576801532,0
2014-06-23,20.03895430366071,20.10478596666141,19.880959651794026,19.93143081665039,174776000,-0.005770354680439849,20.334100051631943,18.79431634693381,0.08192815722979666,0.010909666176206232,57.48612235833217,-0.5669487997779936,0.49459896410622123,0
2014-06-24,19.91387884004976,20.13112068590116,19.790994834181333,19.81074333190918,156144000,-0.006241616289733187,20.24676471078424,18.86900810099169,0.07301690700531005,0.007227234808042533,48.36585826543437,-0.10660502586167442,0.24885116676336216,0
2014-06-25,19.795384636024348,19.902908150962705,19.672500618951943,19.82830047607422,147476000,-0.0059503326788904465,20.160745583632387,18.93952172182204,0.06448018486144022,0.0072160228495914336,38.126432486885264,-0.05551285992417254,0.10266365154978668,1
2014-06-26,19.830487648887043,19.979704615172217,19.705408844366275,19.9467887878418,130516000,0.0017732927906242146,20.080210952889015,19.01175383618927,0.056199818591481716,0.007402432870586187,35.441058509940234,-0.11500176299872522,0.11918568647654876,1
2014-06-27,19.929237158670965,20.18817248137712,19.91826465613312,20.18378448486328,256116000,0.004979681363986188,20.049928343881582,19.087344947564535,0.050430450068429694,0.005463877594485148,39.317694341469966,0.9623341199546416,0.2100981219414073,1
2014-06-30,20.210119111206296,20.567801992631583,20.20792427550669,20.39225196838379,197929200,0.014093964073939702,20.06287475497252,19.167337840377197,0.0467220290085782,0.006905836794928154,33.66455894878392,-0.22718924237454907,0.4686883917967978,1
2014-07-01,20.52171897888184,20.64240983079429,20.43613880176905,20.52171897888184,152892000,0.015418012430355565,20.089427041438093,19.250233425264547,0.0435939449478137,0.008008223978235128,46.561402507631826,-0.2275419695527492,0.7323043718630609,1
2014-07-02,20.598523446117696,20.640215280307043,20.42736141535769,20.512943267822266,113860000,0.0037425942395417078,20.124537278663247,19.33281337842636,0.04095233760029877,0.008014828800479736,49.06884393749201,-0.25529131674646155,0.8097401253676505,0
2014-07-03,20.55463151378363,20.6489893444282,20.45149601585016,20.633628845214844,91567200,-0.0021308290591255385,20.154819292416384,19.414047940939152,0.03815646040077704,0.00809865404582828,59.81302395589492,-0.19579132267697175,0.7654874278959838,1
2014-07-07,20.65776436366488,21.06372179726707,20.64898669750117,21.05933380126953,225872000,0.005017499331578579,20.205070000094718,19.472935894708367,0.03759752044299097,0.007842340020074827,68.08783692384563,1.4667348133392744,0.8694679674277015,1
2014-07-08,21.125173552625537,21.24147642743629,20.60949756482764,20.92329216003418,260888000,0.022626320096030605,20.3136919249912,19.543466514420178,0.03941089007943961,0.00948648307634393,73.02335781213972,0.15502585535170366,1.0,0
2014-07-09,20.943040376386268,21.054951894357547,20.79382334492198,20.93206787109375,145744000,-0.008621617985080765,20.41660807862485,19.60519828656486,0.04138748204429215,0.009832670924272757,66.87967818070234,-0.4413541443071356,0.8630360247664091,0
2014-07-10,20.574385948899444,20.96717785211882,20.521719934248136,20.85526466369629,158744000,-0.017602717698166237,20.49450820991236,19.646501276966827,0.04316325441312651,0.01178388101532313,56.65160601711506,0.08919749698100787,0.5858082460682162,1
2014-07-11,20.925483042070876,21.04178422073604,20.81576469628576,20.89476203918457,136072000,0.01706476655213196,20.604007749230743,19.69551200349066,0.04612704384527143,0.01244649918765672,64.37347616939428,-0.1428211459960691,0.8498329260669055,1
2014-07-14,21.035202187518223,21.261221720560737,20.98912068143696,21.164669036865234,171240000,0.005243326771800394,20.71460425211547,19.74711603814157,0.0489938992663636,0.012445650818364226,68.63715772647052,0.2584514080780762,0.9323416190463735,1
2014-07-15,21.241467325523438,21.252438152972555,20.85306353694697,20.91670036315918,181911600,0.009805712166037983,20.817739073547184,19.802633586941614,0.051261135653944426,0.012187263526666188,74.10347411913818,0.062319551506657245,1.0,1
2014-07-16,21.27877119819109,21.30729735862269,20.78942675551765,20.79820442199707,213585200,0.0017561815337883147,20.893444295478112,19.860268752036628,0.05202223375429065,0.011650588197444894,77.75023824073007,0.17411533953854508,1.0,0
2014-07-17,20.853070193310952,20.907929370573864,20.313256089944208,20.4273624420166,229192000,-0.020005901699639894,20.918898970197436,19.902120090939487,0.051088973165268003,0.0138512959833663,66.69062745104948,0.07307060601577264,0.7130208566414886,0
2014-07-18,20.54366186049332,20.7894298619661,20.411998517796963,20.721405029296875,199952000,-0.014837543342508974,20.917802004868403,19.941867148923762,0.04893899095087042,0.014755855435918539,59.38338793769916,-0.12757862403574294,0.5044384542461965,1
2014-07-21,20.8442915008606,20.846486336610763,20.56560763067928,20.61388397216797,156316000,0.014633692980773327,20.936454718587974,19.989942711684026,0.04734941067893687,0.015414575229467107,59.62690494487773,-0.21823237577018484,0.7071028493774011,0
2014-07-22,20.77626414131469,20.82234564146652,20.65338014090981,20.78504180908203,220788000,-0.0032635966323489862,20.90156377745689,20.03898361224208,0.04304510557550667,0.013425746794704475,54.17262850545726,0.41244658256352507,0.6612433537604645,1
2014-07-23,20.938652924926128,21.478467094008483,20.8837937409848,21.327056884765625,371672000,0.007816072346159553,20.901125032310876,20.089422778581906,0.040404458738075695,0.013474375575746874,55.423394452911786,0.6833885899595993,0.7707150098702785,1
2014-07-24,21.29413552464357,21.35557752687802,21.15808418100373,21.291940689086918,182916000,0.01697733856098549,20.97309998988529,20.144143995610058,0.041151214688292775,0.012860822426057966,60.72567987554095,-0.5078563895047246,1.0,0
2014-07-25,21.25244266108192,21.46968451101316,21.206361158015845,21.43238067626953,173876000,-0.001957950512402773,21.005795951786393,20.197761753194282,0.040006125850272495,0.01201355617428848,58.78165450529192,-0.049421592424938265,0.9694535032050241,1
2014-07-28,21.465302820853918,21.77690260409417,21.406055634980728,21.728626251220703,221272000,0.010015797391694337,21.04880601511996,20.254213623849687,0.03923096724597731,0.012265780032221885,55.43100885062674,0.27258506061791166,1.0,1
2014-07-29,21.796654101029624,21.820792278926906,21.559661994857954,21.58818817138672,172572000,0.015436599378127136,21.10432469267058,20.321098066739406,0.03854253462873259,0.012777707257538316,63.01009702523055,-0.22009110958458367,1.0,0
2014-07-30,21.601348940055804,21.658401275746304,21.432381746209348,21.53771209716797,132040000,-0.008960327583699801,21.13658246685705,20.378295797578936,0.037210504588327885,0.013300359950157183,66.52536481794718,-0.23487008321164504,0.8441289940548826,0
2014-07-31,21.32046988607788,21.384105053751,20.918900336264404,20.978147506713867,227372000,-0.013002847866462774,21.183322436133743,20.425700379696043,0.03709160725723788,0.012173853175787475,56.50288066776226,0.7219933353529233,0.6199623592657465,0
2014-08-01,20.8245400195516,21.20197135441246,20.804789848966653,21.094446182250977,194044000,-0.023260738115819857,21.21141025203957,20.463612610269394,0.03654279701302127,0.013687564195889592,46.92304536232411,-0.1465791742167022,0.22416592056312956,1
2014-08-04,21.14711417093985,21.193195674401192,20.883789141514814,20.9759521484375,159832000,0.015490097312372608,21.241692519047497,20.506239659926674,0.0358648329151271,0.01378161919746769,48.66715292014946,-0.1763105275092247,0.481608976435674,0
2014-08-05,20.92548232857788,20.995702000519323,20.70604564448975,20.872817993164062,223732000,-0.010480476937441252,21.25661433777382,20.544026715355677,0.03468587888300963,0.01424175437185368,45.25641846882819,0.39979478452374995,0.3047269214701062,0
2014-08-06,20.791627919462645,20.951817451677123,20.782850250311377,20.837709426879883,154232000,-0.006396717983051192,21.24191183722747,20.573725883667954,0.03247763469474148,0.01417362321680272,49.10486602146374,-0.3106395151341784,0.19789911776563845,1
2014-08-07,20.934743462701707,21.159681501117028,20.75170464092941,20.835506439208984,186844000,0.006883325528593831,21.205972631033283,20.599929912519418,0.02941964953703793,0.013100431313793601,55.98767311890636,0.21144768919549772,0.3121181357364172,0
2014-08-08,20.786990642274088,20.91048590798988,20.570872244774648,20.89284324645996,167460000,-0.007057780320588236,21.159427429152498,20.622031565085763,0.026059307608498453,0.013213680706337303,49.079606563728376,-0.10374430005780222,0.19419815535060198,1
2014-08-11,21.009718438127265,21.188347403517227,20.914891255820343,21.16849899291992,146340000,0.010714768659212393,21.113868990879833,20.642236724380908,0.02284792451497625,0.013286733879702037,53.572318081905344,-0.12611967036904337,0.3719548793330635,1
2014-08-12,21.17952229033596,21.364765116164367,21.08469512497252,21.164085388183597,135180000,0.008082157441031912,21.05215580981047,20.668358428410617,0.01856932096127604,0.012383273246162625,53.677438235781985,-0.07626076260762604,0.5074735575141952,1
2014-08-13,21.203787430841544,21.44416236877441,21.17952919348177,21.44416236877441,127664000,0.0011456887541159144,21.01239965888904,20.69841362497753,0.015169569977701736,0.01223606513787737,48.46542199931705,-0.05559994081964792,0.526839312321422,1
2014-08-14,21.464009786389457,21.51693608249293,21.34713011135001,21.50149917602539,112464000,0.012272446910565282,21.0267536489202,20.728043177956494,0.014410934423437168,0.012272569545122234,53.34517444256603,-0.11906253916530896,0.7345200521770283,1
2014-08-15,21.589712456903307,21.65366584077347,21.360362912764472,21.60735511779785,195804000,0.005856439303040029,21.103270892655367,20.754694586585224,0.01679505832359706,0.008950153842732851,52.02284464005444,0.7410371318822022,0.7971935707951001,1
2014-08-18,21.719819535479385,21.913885406731264,21.607351377363635,21.86757469177246,190288000,0.0060263460588367845,21.160541429109323,20.781628439784694,0.018233074969198838,0.008010194699165533,48.66322208384736,-0.028171028171028123,0.9247007824619279,1
2014-08-19,21.92270633262176,22.20277637007989,21.90285792229205,22.169696807861328,277596000,0.009341090371904892,21.26026382951371,20.813246784273517,0.02147752582158207,0.006736100809196131,55.57630734351336,0.45882031447069704,1.0,1
2014-08-20,22.14985023849166,22.29319220497022,22.041790222304844,22.17851829528809,210796000,0.010361125238077973,21.39608606141661,20.84049914407281,0.026659002430938206,0.005673009593526059,64.66518735542707,-0.24063747316243755,1.0,1
2014-08-21,22.17852125188144,22.260117292482267,22.0770784806596,22.180727005004883,133912000,0.0012944111622008592,21.520463840334585,20.87095805095958,0.031120075455527238,0.005887262040876662,78.6804603802219,-0.3647317785916241,1.0,0
2014-08-22,22.116768398988228,22.37699168368328,22.09471592045399,22.34391212463379,176736000,-0.0027843539337849554,21.653441616006,20.900576739812934,0.03602124886625515,0.00492668164138382,73.09098502195712,0.31979210227612165,0.9556223539267775,1
2014-08-25,22.4475633033183,22.531363404747378,22.335093462126714,22.392431259155277,161080000,0.014956746770708351,21.797226102525105,20.94488674090439,0.04069438866700269,0.0055043887910702135,84.45491193035633,-0.08858410284265794,1.0,0
2014-08-26,22.365964120612624,22.38360677605787,22.24246889748834,22.24908447265625,132608000,-0.003635102019897807,21.91587028555277,20.9905929233107,0.04408057293200715,0.006349187040716997,86.50133742832556,-0.17675689098584557,0.9508608177046796,0
2014-08-27,22.27775464664965,22.619573977832424,22.20718570064696,22.522541046142575,209476000,-0.003943915562382494,22.02326700713358,21.031024093959175,0.047179961790800785,0.006914385736329261,81.95150653021818,0.5796633687258688,0.8977409055007147,1
2014-08-28,22.40345800284884,22.66588708721124,22.39684242635173,22.549007415771484,273840000,0.005642550525983614,22.11721182877952,21.074144832538828,0.04949510428675523,0.006438336495482576,88.86504227840123,0.3072619297676107,0.9734397045644927,1
2014-08-29,22.683531524534,22.692352854720564,22.537982100200637,22.60414123535156,178380000,0.012501352320233083,22.22659373554259,21.122779235504463,0.05225706748772752,0.006938944036341938,89.16385431634703,-0.34859772129710775,1.0,1
2014-09-02,22.72763157013976,22.87759078583672,22.652652803539443,22.78055953979492,214256000,0.0019441437307969878,22.327374939008628,21.17422672116963,0.0544599919999014,0.006990177170981478,88.48658557813837,0.20112120192846739,1.0,1
2014-09-03,22.73645575546489,22.758508237677475,21.739669089985693,21.81905937194824,501684000,0.00038825802406616816,22.408749881292938,21.228176750205712,0.055613496391101275,0.006883411851150441,88.39750907391414,1.3415166903143905,1.0,0
2014-09-04,21.799212105626097,22.072666600922947,21.565452753396254,21.638227462768555,342872000,-0.04122206468409295,22.373686068006386,21.265883415517237,0.05209295239909054,0.015388076703849441,56.27059140746029,-0.3165578332177227,0.5192303552923032,0
